LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,ID
10625,WL-316,1.0,2021-01-28,200,FALSE,Diversity Training,318
10638,HR-1005,1.0,2021-11-09,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,319
10638,HR-1005,1.0,2021-11-09,200,FALSE,Mandatory Harassment and Violence Prevention Training,320
10490,HR-1005,1.0,2021-11-17,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,321
10490,RP-G2M1-WL,1.0,2021-03-03,400,FALSE,Group 2 Module 1 WL,322
10490,RP-G2M2B-WL,1.0,2021-03-04,200,FALSE,Group 2 - Module 2B WL,323
10490,WL-168,1.0,2021-06-10,200,FALSE,Waste Management & Packaging Fundamentals Combined,324
10490,WL-304,1.0,2021-03-30,400,FALSE,Work Permit Authorization Process,325
10490,WL-305,1.0,2021-03-31,200,FALSE,Stop Work,326
10490,WL-306,1.0,2021-03-09,200,FALSE,Pre Job Brief,327
10490,WL-307,1.0,2021-04-13,400,FALSE,Job Safety Analysis,328
10490,WL-313,1.0,2021-05-20,200,FALSE,QA Plan Awareness,329
10490,ENG-1002,1.0,2021-03-15,200,FALSE,Reduced Risk Engineering Change (RREC),330
10490,RP-G2M1-WL,1.0,2021-03-04,200,FALSE,Group 2 Module 1 WL,331
10490,WL-168,1.0,2021-06-10,200,FALSE,Waste Management & Packaging Fundamentals Combined,332
10490,WL-305,1.0,2021-04-20,200,FALSE,Stop Work,333
10490,WL-318,1.0,2021-03-18,200,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,334
10490,EMP-1036,1.0,2022-01-17,200,FALSE,Emergency Procedure Refresher,335
10490,SECU-2029,1.0,2021-10-27,200,FALSE,Security Awareness Refresher,336
10491,OPEX-1004,1.0,2022-03-23,200,FALSE,Fact Finding,337
10491,TD-2000-WL,1.0,2021-08-31,200,FALSE,GET General Employee Training,338
10491,ERM-1002,1.0,2021-06-10,200,FALSE,Land Use Program (LUP) Awareness,339
10491,TD-2000-WL,1.0,2021-08-31,200,FALSE,GET General Employee Training,340
10664,TD-2000-WL,1.0,2021-08-23,200,FALSE,GET General Employee Training,341
10664,WL-310,1.0,2021-02-03,200,FALSE,Result Centred Leadership,342
10664,WL-316,1.0,2021-01-25,400,FALSE,Diversity Training,343
10664,HR-1005,1.0,2021-11-30,200,FALSE,Mandatory Harassment and Violence Prevention Training,344
10664,HR-1005,1.0,2021-11-16,400,FALSE,Mandatory Harassment and Violence Prevention Training,345
10664,TD-2000-WL,1.0,2021-08-23,200,FALSE,GET General Employee Training,346
10664,TD-9044,1.0,2021-05-06,200,FALSE,Cost Course - Critical Thinking,347
10664,ERM-1004-ONLINE,2.0,2021-11-01,200,FALSE,Decommissioning and Demolition Program Awareness,348
10664,FIRE-1001-ONLINE,4.7,2021-08-09,200,FALSE,Fire Prevention,349
10667,FIRE-3001,1.0,2021-02-17,200,FALSE,Fire Extinguisher - Practical,350
10667,HR-9001,1.0,2021-03-29,200,FALSE,Performance Management Training Module 1,351
10667,FIRE-3001,1.0,2021-02-17,200,FALSE,Fire Extinguisher - Practical,352
10667,FIN-1003-ONLINE,1.0,2021-01-11,200,FALSE,ExpenseCNL (Concur) System User Training,353
10669,RP-G2M1-WL,1.0,2021-03-11,200,FALSE,Group 2 Module 1 WL,354
10669,WL-304,1.0,2021-03-04,400,FALSE,Work Permit Authorizer,355
10669,WL-305,1.0,2021-03-10,400,FALSE,Stop Work,356
10669,WL-305,1.0,2021-03-31,200,FALSE,Stop Work,357
10669,WL-306,1.0,2021-03-30,200,FALSE,Pre Job Brief,358
10669,MS-1004-WL,1.0,2021-03-31,200,FALSE,Integrated Work Control 5 Core Elements,359
10669,MS-1004-WL,1.0,2022-03-07,200,FALSE,Integrated Work Control 5 Core Elements,360
10669,RP-G2M1-WL,1.0,2021-03-11,200,FALSE,Group 2 Module 1 WL,361
10669,WL-304,1.0,2021-03-31,200,FALSE,Work Permit Authorization Process,362
10669,WL-304,1.0,2021-03-08,200,FALSE,Work Permit Authorization Process,363
10669,WL-305,1.0,2021-03-31,200,FALSE,Stop Work,364
10669,WL-306,1.0,2022-03-07,200,FALSE,Pre Job Brief,365
10669,WL-307,1.0,2021-03-31,200,FALSE,Job Safety Analysis,366
10669,CNL-1009-ONLINE,1.3,2021-02-16,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and Face Covering Policy,367
10669,ERM-1001-ONLINE,1.4,2021-07-21,200,FALSE,Cleanup Function Overview,368
10669,ERM-1001-ONLINE,1.4,2021-05-11,200,FALSE,Cleanup Function Overview,369
10669,OSH-1001-ONLINE,1.4,2021-02-16,200,FALSE,Crane - Safe Indoor Hoist - Theory,370
10669,OSH-9050-ONLINE,1.0,2021-02-16,200,FALSE,Lead Awareness,371
10669,SECU-2029,1.0,2021-11-11,200,FALSE,Security Awareness Refresher,372
10677,HR-1005,1.0,2021-11-24,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,373
10677,RP-G2,1.0,2022-02-03,400,FALSE,Group 2 Radiation Protection,374
10677,RP-G2-FCO,1.0,2022-03-23,200,FALSE,Group 2 Practical Field Checkout – Generic Facility/Laboratory,375
10677,SECU-2029,1.0,2021-04-27,200,FALSE,Security Awareness Refresher,376
10681,FIRE-3001,1.0,2021-03-03,200,FALSE,Fire Extinguisher - Practical,377
10691,ERM-1002,1.0,2021-06-15,200,FALSE,Land Use Program (LUP) Awareness,378
10691,HR-1005,1.0,2021-11-17,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,379
10691,ODT-WL-801,1.0,2021-09-28,200,FALSE,Vehicle Spotter and Guide Person,380
10691,RP-MISC-06,1.0,2021-02-25,200,FALSE,Responsible User Radiation Source (R3),381
10691,WL-204,1.0,2021-06-02,200,FALSE,Nitrogen Tank Cart Review and FCO,382
10691,WL-305,1.0,2021-01-20,200,FALSE,Stop Work,383
10691,WL-307,1.0,2021-01-21,200,FALSE,Job Safety Analysis,384
10691,HR-1005,1.0,2021-11-17,200,FALSE,Mandatory Harassment and Violence Prevention Training,385
10691,ODT-WL-801,1.0,2021-09-28,200,FALSE,Vehicle Spotter and Guide Person,386
10691,RP-G3,1.0,2022-04-06,200,FALSE,Group 3 - Radiation Protection Training,387
10691,WL-204,1.0,2021-06-02,200,FALSE,Nitrogen Tank Cart Review and FCO,388
10691,OSH-9045-ONLINE,1.0,2021-05-17,200,FALSE,Hand Safety,389
10697,HR-9001,1.0,2021-04-06,200,FALSE,Performance Management Training Module 1,390
10697,OPEX-1004,1.0,2022-03-23,200,FALSE,Fact Finding,391
10715,TD-2000-WL,1.0,2022-03-17,200,FALSE,GET General Employee Training,392
10715,WL-168,1.0,2021-06-30,200,FALSE,Waste Management & Packaging Fundamentals Combined,393
10715,WL-304,1.0,2021-02-24,200,FALSE,Work Permit Authorization Process,394
10715,WL-305,1.0,2021-02-25,200,FALSE,Stop Work,395
10715,WL-307,1.0,2021-02-24,200,FALSE,Job Safety Analysis,396
10715,WL-316,1.0,2021-01-28,200,FALSE,Diversity Training,397
10715,WL-306,1.0,2021-02-25,200,FALSE,Pre Job Brief,398
10715,WL-306,1.0,2021-02-23,200,FALSE,Pre Job Brief,399
10715,WL-316,1.0,2021-01-28,200,FALSE,Diversity Training,400
10715,OSH-1001-ONLINE,1.4,2021-02-09,200,FALSE,Crane - Safe Indoor Hoist - Theory,401
10715,OSH-1003-ONLINE,1.6,2021-05-12,200,FALSE,Aerial Work Platform Theory,402
10717,HR-1005,1.0,2021-11-25,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,403
10717,HR-1005,1.0,2021-11-23,400,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,404
10717,OSH-3005,1.0,2021-07-22,400,FALSE,Working at Heights Practical,405
10717,WL-303,1.0,2021-02-16,200,FALSE,International Leadership Training,406
10717,WL-305,1.0,2021-02-18,200,FALSE,Stop Work,407
10717,WL-307,1.0,2021-02-18,200,FALSE,Job Safety Analysis,408
10717,WL-315,1.0,2021-03-11,200,FALSE,Respectful Work Place,409
10717,HR-1005,1.0,2021-11-25,200,FALSE,Mandatory Harassment and Violence Prevention Training,410
10717,HR-1005,1.0,2021-11-23,400,FALSE,Mandatory Harassment and Violence Prevention Training,411
10717,HU-1038,1.0,2021-07-20,200,FALSE,Human Performance Awareness - Fundamentals and Nuclear Safety Culture,412
10717,RP-G2M1-WL,1.0,2021-03-04,200,FALSE,Group 2 Module 1 WL,413
10717,RP-G2M2B-WL,1.0,2021-03-04,200,FALSE,Group 2 - Module 2B WL,414
10717,WL-303,1.0,2021-02-16,200,FALSE,International Leadership Training,415
10717,WL-306,1.0,2021-02-18,200,FALSE,Pre Job Brief,416
10717,WL-306,1.0,2021-02-10,200,FALSE,Pre Job Brief,417
10717,WL-318,1.0,2021-02-09,200,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,418
10491,ERM-1001-ONLINE,1.4,2021-05-03,200,FALSE,Cleanup Function Overview,419
10491,WL-313,1.0,2022-03-15,200,FALSE,WAIVER - QA Plan Awareness,420
10587,TD-2000-WL,1.0,2022-03-17,200,FALSE,GET General Employee Training,421
10587,TD-2000-WL,1.0,2021-09-14,400,FALSE,GET General Employee Training,422
10587,WL-168,1.0,2021-06-30,200,FALSE,Waste Management & Packaging Fundamentals Combined,423
10587,WL-304,1.0,2021-03-08,400,FALSE,Work Permit Authorization Process,424
10587,WL-306,1.0,2021-03-09,200,FALSE,Pre Job Brief,425
10587,WL-307,1.0,2021-03-11,400,FALSE,Job Safety Analysis,426
10587,WL-307,1.0,2021-03-22,200,FALSE,Job Safety Analysis,427
10587,TD-2000-WL,1.0,2022-03-17,200,FALSE,GET General Employee Training,428
10587,TD-2000-WL,1.0,2021-09-21,200,FALSE,GET General Employee Training,429
10587,WL-168,1.0,2021-06-30,200,FALSE,Waste Management & Packaging Fundamentals Combined,430
10587,WL-306,1.0,2021-03-09,200,FALSE,Pre Job Brief,431
10587,WL-315,1.0,2021-03-10,200,FALSE,Respectful Work Place,432
10587,ERM-1004-ONLINE,2.0,2022-04-06,200,FALSE,Decommissioning and Demolition Program Awareness,433
10597,IT-1029,1.0,2021-06-09,200,FALSE,Introduction to ATOM,434
10608,EMP-1036,1.0,2022-01-13,200,FALSE,Emergency Procedure Refresher,435
10608,OSH-9045-ONLINE,1.0,2022-01-17,200,FALSE,Hand Safety,436
10608,SECU-2029,1.0,2021-06-03,200,FALSE,Security Awareness Refresher,437
10625,TD-2000-WL,1.0,2022-03-15,200,FALSE,GET General Employee Training (VIRTUAL),438
10625,WL-303,1.0,2021-01-06,200,FALSE,International Leadership Training,439
10625,WL-315,1.0,2021-03-11,200,FALSE,Respectful Work Place,440
10645,SECU-2029,1.4,2021-06-24,200,FALSE,Security Awareness Refresher (1.4),441
10664,PROC-1019,1.0,2021-01-14,200,FALSE,CNL Contractor Management Overview Virtual,442
10664,TD-1032,1.0,2022-02-09,200,FALSE,VIRTUAL Responsibilities In Supervising Employees (RISE) Day 1 of 3,443
10664,TD-1034,1.0,2022-03-21,400,FALSE,VIRTUAL Responsibilities In Supervising Employees (RISE) Day 3 of 3,444
10664,WL-310,1.0,2021-02-17,200,FALSE,Result Centred Leadership,445
10664,WL-313,1.0,2021-03-23,400,FALSE,QA Plan Awareness,446
10664,WL-315,1.0,2021-03-10,200,FALSE,Respectful Work Place,447
10717,OSH-9050-ONLINE,1.0,2021-02-15,200,FALSE,Lead Awareness,448
10717,OSH-9063-ONLINE,1.1,2021-05-19,200,FALSE,Aerial Work Platform Safety for Non-operators,449
10717,SECU-1008-ONLINE,4.0,2021-03-31,200,FALSE,*NEW HIRE* Security Awareness,450
10719,WL-308,1.0,2021-02-09,200,FALSE,Integrated Work Control,451
10719,TD-2000-WL,1.0,2021-09-02,200,FALSE,GET General Employee Training,452
10719,WL-308,1.0,2021-02-09,200,FALSE,Integrated Work Control,453
10664,HR-9002,1.0,2021-04-12,200,FALSE,Performance Management Training Module 2,454
10664,TD-1032,1.0,2022-02-09,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 1 of 3,455
10664,TD-1033,1.0,2022-02-16,200,FALSE,Responsibilities In Supervising Employees (RISE) Day 2 of 3,456
10664,TD-9040,1.0,2021-01-13,400,FALSE,Writing CNL Scopes of Work for External Resources,457
10664,WL-315,1.0,2021-03-10,200,FALSE,Respectful Work Place,458
10664,ERM-1004-ONLINE,2.0,2022-04-05,200,FALSE,Decommissioning and Demolition Program Awareness,459
10664,OSH-9045-ONLINE,1.0,2021-05-23,200,FALSE,Hand Safety,460
10667,HR-9001,1.0,2021-03-29,200,FALSE,Performance Management Training Module 1,461
10667,OSH-9045-ONLINE,1.0,2021-07-21,200,FALSE,Hand Safety,462
10669,MS-1004-WL,1.0,2022-03-07,200,FALSE,Integrated Work Control 5 Core Elements,463
10669,WL-303,1.0,2021-01-18,200,FALSE,International Leadership Training,464
10669,WL-306,1.0,2021-03-03,400,FALSE,Pre Job Brief,465
10669,WL-318,1.0,2021-03-23,400,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,466
10669,RP-G4-WL,1.0,2022-03-07,200,FALSE,Group 4 WL,467
10669,TD-2000-WL,1.0,2021-09-21,200,FALSE,GET General Employee Training,468
10669,WL-120,1.0,2022-03-07,200,FALSE,Whiteshell Site Orientation,469
10669,WL-304,1.0,2022-03-07,200,FALSE,Work Permit Authorization Process,470
10669,WL-307,1.0,2022-03-07,200,FALSE,Job Safety Analysis,471
10669,WL-313,1.0,2021-03-29,200,FALSE,QA Plan Awareness,472
10669,WL-315,1.0,2021-03-10,200,FALSE,Respectful Work Place,473
10669,WL-318,1.0,2021-04-08,200,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,474
10669,FIRE-1001-ONLINE,4.7,2022-01-27,200,FALSE,Fire Prevention,475
10730,HR-1005,1.0,2021-11-29,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,476
10730,TD-2000-WL,1.0,2021-09-14,200,FALSE,GET General Employee Training,477
10730,HR-1005,1.0,2021-11-29,200,FALSE,Mandatory Harassment and Violence Prevention Training,478
10730,HR-9001,1.0,2021-03-30,200,FALSE,Performance Management Training Module 1,479
10730,WL-304,1.0,2021-03-08,200,FALSE,Work Permit Authorization Process,480
10730,WL-305,1.0,2021-03-08,200,FALSE,Stop Work,481
10730,WL-308,1.0,2021-03-08,200,FALSE,Integrated Work Control,482
10730,WL-308,1.0,2021-03-09,200,FALSE,Integrated Work Control,483
10730,WL-313,1.0,2022-03-15,200,FALSE,QA Plan Awareness,484
10730,WL-316,1.0,2021-01-26,200,FALSE,Diversity Training,485
10730,OSH-9056-ONLINE,1.0,2021-05-05,200,FALSE,Trenching and Excavation Safety,486
10730,SECU-2029,1.0,2021-04-07,200,FALSE,Security Awareness Refresher,487
10625,WL-316,1.0,2021-01-28,200,FALSE,Diversity Training,488
10625,WL-303,1.0,2021-01-06,200,FALSE,International Leadership Training,489
10625,WL-315,1.0,2021-03-11,200,FALSE,Respectful Work Place,490
10638,EMP-1036,0.2,2022-02-09,200,FALSE,Emergency Procedure Refresher (0.2),491
10638,WL-315,1.0,2021-03-15,200,FALSE,Respectful Work Place,492
10638,IT-1032,1.0,2021-10-05,200,FALSE,Creating Forms and Templates,493
10638,WL-315,1.0,2021-03-15,200,FALSE,Respectful Work Place,494
10638,ERM-1004-ONLINE,2.0,2022-04-05,200,FALSE,Decommissioning and Demolition Program Awareness,495
10638,OSH-9045-ONLINE,1.0,2022-02-09,200,FALSE,Hand Safety,496
10645,HR-1005,1.0,2021-11-11,400,FALSE,Mandatory Harassment and Violence Prevention Training,497
10645,OSH-9045-ONLINE,1.0,2021-09-20,200,FALSE,Hand Safety,498
10664,HR-1005,1.0,2021-11-30,200,FALSE,Mandatory Harassment and Violence Prevention Training,499
10664,HR-1005,1.0,2021-11-16,400,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,500
10664,TD-9040,1.0,2021-02-10,200,FALSE,Writing CNL Scopes of Work for External Resources - DAY 1 of 2,501
10664,WL-310,1.0,2021-02-01,200,FALSE,Result Centred Leadership,502
10664,PROC-1019,1.0,2021-01-14,200,FALSE,CNL Contractor Management Overview,503
10664,FIN-1003-ONLINE,1.0,2021-01-08,200,FALSE,ExpenseCNL (Concur) System User Training,504
10664,FIN-1004-ONLINE,1.0,2021-07-04,200,FALSE,Financial Delegation Of Authority,505
10664,OSH-9056-ONLINE,1.0,2021-12-13,200,FALSE,Trenching and Excavation Safety,506
10664,SECU-2029,1.0,2021-05-24,200,FALSE,Security Awareness Refresher,507
10667,RD-1003,1.0,2021-02-24,200,FALSE,Overview of Quality Assurance for S&T,508
10667,SECU-2029,1.0,2021-06-01,200,FALSE,Security Awareness Refresher,509
10669,ENG-1001,1.0,2021-05-05,200,FALSE,VIRTUAL Eng. Change Control: Engineering/Opperations,510
10669,ERM-1002,1.0,2021-08-12,200,FALSE,Land Use Program (LUP) Awareness,511
10669,HR-1005,1.0,2021-11-23,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,512
10669,RP-G2M2B-WL,1.0,2021-03-04,200,FALSE,Group 2 - Module 2B WL,513
10669,WL-120,1.0,2022-03-07,200,FALSE,Whiteshell Site Orientation,514
10669,WL-168,1.0,2021-06-10,400,FALSE,Waste Management & Packaging Fundamentals Combined,515
10669,WL-303,1.0,2021-01-05,400,FALSE,International Leadership Training,516
10669,WL-304,1.0,2021-03-08,200,FALSE,Work Permit Authorization Process,517
10669,WL-305,1.0,2021-03-03,400,FALSE,Stop Work,518
10669,WL-308,1.0,2021-03-04,200,FALSE,Integrated Work Control,519
10669,ENG-1001,1.0,2021-05-05,200,FALSE,Eng. Change Control: Engineering/Operations,520
10669,ENG-1002,1.0,2021-03-15,200,FALSE,Reduced Risk Engineering Change (RREC),521
10669,ERM-1002,1.0,2021-08-12,200,FALSE,Land Use Program (LUP) Awareness,522
10669,HR-1005,1.0,2021-11-23,200,FALSE,Mandatory Harassment and Violence Prevention Training,523
10669,RP-G2M2B-WL,1.0,2021-03-04,200,FALSE,Group 2 - Module 2B WL,524
10669,WL-303,1.0,2021-01-18,200,FALSE,International Leadership Training,525
10669,WL-306,1.0,2021-03-30,200,FALSE,Pre Job Brief,526
10669,EMP-1036,1.0,2022-01-27,200,FALSE,Emergency Procedure Refresher,527
10677,RP-G2-FCO,1.0,2022-03-23,200,FALSE,Group 2 Practical Field Checkout – Generic Facility/Laboratory,528
10677,FIRE-3001,1.0,2021-06-10,200,FALSE,Fire Extinguisher - Practical,529
10677,PROC-1019,1.0,2021-07-22,200,FALSE,CNL Contractor Management Overview,530
10677,QUAL-1020-ONLINE,3.0,2021-10-04,200,FALSE,Quality - Software Use,531
10677,RP-G2-REFRESHER-ONLINE,1.11,2022-03-21,200,FALSE,Group 2 Radiation Protection Refresher,532
10681,FIRE-3001,1.0,2021-03-03,200,FALSE,Fire Extinguisher - Practical,533
10681,IT-9056,1.0,2021-09-28,200,FALSE,Microsoft Power BI,534
10681,HR-1005,1.0,2021-11-05,200,FALSE,Mandatory Harassment and Violence Prevention Training,535
10691,RP-G2M1-WL,1.0,2021-03-04,400,FALSE,Group 2 Module 1 WL,536
10691,RP-G3,1.0,2022-04-06,200,FALSE,Group 3 - Radiation Protection Training,537
10691,TD-2000-WL,1.0,2021-09-07,200,FALSE,GET General Employee Training,538
10691,WL-304,1.0,2021-01-21,200,FALSE,Work Permit Authorizer,539
10691,WL-306,1.0,2021-01-20,200,FALSE,Pre Job Brief,540
10691,WL-315,1.0,2021-03-16,200,FALSE,Respectful Work Place,541
10691,WL-318,1.0,2021-03-22,200,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,542
10691,WL-306,1.0,2021-01-20,200,FALSE,Pre Job Brief,543
10691,WL-315,1.0,2021-03-16,200,FALSE,Respectful Work Place,544
10691,OSH-9058-ONLINE,1.0,2021-02-09,200,FALSE,Compressed Gas Cylinder Safety,545
10697,HR-9001,1.0,2021-04-06,200,FALSE,Performance Management Training Module 1,546
10715,OSH-1040,1.0,2021-03-03,200,FALSE,Advanced Rigger,547
10715,WL-166,1.0,2021-07-12,200,FALSE,Scaffolding Safety - External Trainer,548
10715,WL-318,1.0,2021-03-09,200,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,549
10715,OSH-1040,1.0,2021-03-03,200,FALSE,Advanced Rigger,550
10715,OSH-9010,1.0,2021-07-26,200,FALSE,Overhead Crane Train the Trainer,551
10715,WL-304,1.0,2021-02-24,200,FALSE,Work Permit Authorization Process,552
10715,WL-305,1.0,2021-02-25,200,FALSE,Stop Work,553
10715,WL-307,1.0,2021-02-24,200,FALSE,Job Safety Analysis,554
10715,WL-308,1.0,2021-02-25,200,FALSE,Integrated Work Control,555
10715,OSH-9045-ONLINE,1.0,2021-05-17,200,FALSE,Hand Safety,556
10717,RP-G2M2B-WL,1.0,2021-03-04,200,FALSE,Group 2 - Module 2B WL,557
10717,WL-307,1.0,2021-02-18,200,FALSE,Job Safety Analysis,558
10717,OSH-1042-ONLINE,12.5,2021-02-15,200,FALSE,WHMIS - 2015,559
10717,OSH-9045-ONLINE,1.0,2021-05-17,200,FALSE,Hand Safety,560
10717,OSH-9105-ONLINE,1.0,2021-05-04,200,FALSE,Ergonomics for Industrial Environments for Canada,561
10719,TD-2000-WL,1.0,2022-03-15,200,FALSE,GET General Employee Training (VIRTUAL),562
10719,WL-306,1.0,2021-04-03,400,FALSE,Pre Job Brief,563
10719,WL-315,1.0,2021-03-11,200,FALSE,Respectful Work Place,564
10719,SECU-2029,1.0,2021-04-13,200,FALSE,Security Awareness Refresher,565
10730,FIRE-3001,1.0,2021-06-02,200,FALSE,Fire Extinguisher - Practical,566
10730,HR-9001,1.0,2021-03-30,200,FALSE,Performance Management Training Module 1,567
10730,HR-9002,1.0,2021-04-12,200,FALSE,Performance Management Training Module 2,568
10730,IT-1035,1.0,2021-10-05,200,FALSE,VIRTUAL - Introduction to Teams,569
10730,WL-304,1.0,2021-03-08,200,FALSE,Work Permit Authorization Process,570
10730,WL-307,1.0,2021-03-11,400,FALSE,Job Safety Analysis,571
10730,WL-307,1.0,2021-03-22,200,FALSE,Job Safety Analysis,572
10730,FIRE-3001,1.0,2021-06-02,200,FALSE,Fire Extinguisher - Practical,573
10730,MS-1004-WL,1.0,2021-03-08,200,FALSE,Integrated Work Control 5 Core Elements,574
10730,WL-306,1.0,2021-03-08,200,FALSE,Pre Job Brief,575
10730,WL-307,1.0,2021-03-08,200,FALSE,Job Safety Analysis,576
10730,EMP-1036,1.0,2022-01-25,200,FALSE,Emergency Procedure Refresher,577
10730,ERM-1001-ONLINE,1.4,2021-06-10,200,FALSE,Cleanup Function Overview,578
10730,ERM-1004-ONLINE,2.0,2022-04-12,200,FALSE,Decommissioning and Demolition Program Awareness,579
10730,OSH-9105-ONLINE,1.0,2021-05-05,200,FALSE,Ergonomics for Industrial Environments for Canada,580
10677,RP-G2,1.0,2022-02-03,400,FALSE,Group 2 Radiation Protection,581
10677,RP-G3-FCO,1.0,2022-03-23,200,FALSE,Group 3 Practical Field Checkout,582
10677,EMP-1036,1.0,2022-02-03,200,FALSE,Emergency Procedure Refresher,583
10677,FIRE-1001-ONLINE,4.7,2021-03-08,200,FALSE,Fire Prevention,584
10677,OSH-1001-ONLINE,1.4,2022-03-21,200,FALSE,Crane - Safe Indoor Hoist - Theory,585
10681,FIRE-3001,1.0,2021-02-15,400,FALSE,Fire Extinguisher,586
10681,HR-1005,1.0,2021-11-05,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,587
10681,FIRE-3001,1.0,2021-02-15,400,FALSE,Fire Extinguisher - Practical,588
10681,IT-9056,1.0,2021-09-28,200,FALSE,Microsoft Power BI,589
10681,SECU-2029,1.0,2021-04-20,200,FALSE,Security Awareness Refresher,590
10691,RP-G2M2B-WL,1.0,2021-03-04,400,FALSE,Group 2 - Module 2B WL,591
10691,WL-308,1.0,2021-01-21,200,FALSE,Integrated Work Control,592
10691,MS-1004-WL,1.0,2021-01-21,200,FALSE,Integrated Work Control 5 Core Elements,593
10691,RP-MISC-06,1.0,2021-02-25,200,FALSE,Responsible User Radiation Source (R3),594
10691,TD-2000-WL,1.0,2021-09-07,200,FALSE,GET General Employee Training,595
10691,WL-304,1.0,2021-01-21,200,FALSE,Work Permit Authorization Process,596
10691,WL-304,1.0,2021-01-21,200,FALSE,Work Permit Authorization Process,597
10691,WL-305,1.0,2021-01-21,200,FALSE,Stop Work,598
10691,WL-305,1.0,2021-01-20,200,FALSE,Stop Work,599
10691,WL-307,1.0,2021-01-21,200,FALSE,Job Safety Analysis,600
10691,WL-307,1.0,2021-01-21,200,FALSE,Job Safety Analysis,601
10691,WL-318,1.0,2021-03-22,200,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,602
10691,OSH-9096-ONLINE,1.0,2021-03-15,200,FALSE,Cost Course - Cold Stress,603
10697,HR-1005,1.0,2021-11-19,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,604
10697,HR-1005,1.0,2021-11-19,200,FALSE,Mandatory Harassment and Violence Prevention Training,605
10697,OPEX-1004,1.0,2022-03-23,200,FALSE,Fact Finding,606
10697,SECU-2029,1.0,2021-04-19,200,FALSE,Security Awareness Refresher,607
10715,HR-1005,1.0,2021-12-15,200,FALSE,Virtual Mandatory Harassment and Violence Prevention Training,608
10715,OSH-9010,1.0,2021-07-26,200,FALSE,Overhead Crane Train the Trainer,609
10715,WL-303,1.0,2021-01-18,200,FALSE,International Leadership Training,610
10715,WL-303,1.0,2021-01-05,400,FALSE,International Leadership Training,611
10715,WL-308,1.0,2021-02-24,200,FALSE,Integrated Work Control,612
10715,WL-315,1.0,2021-03-17,400,FALSE,Respectful Work Place,613
10715,WL-318,1.0,2021-02-25,400,FALSE,Return to Work Radiation Protection Training for Non-Radiation Protection Workers,614
10770,IT-1025,1.0,2021-10-07,200,FALSE,VIRTUAL SharePoint Online - Site Owner Training,615
10770,IT-1025,1.0,2021-07-27,400,FALSE,VIRTUAL SharePoint Online - Site Owner Training,616
