LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,COURSE_GOOD,PERSON_GOOD,ID
890,OSH-1004-ONLINE (REV 1.3),1.3,2022-04-14,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,216
57858,LGL-1003-ONLINE,,2021-08-03,200,FALSE,Values and Ethics at CNL,0.0,1.0,217
58406,TD-9030-ONLINE (REV 1.3),1.3,2021-02-10,200,FALSE,Harassment Prevention (1.3),0.0,1.0,218
90881,LGL-1003-ONLINE (REV 3.3),3.3,2022-02-19,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,219
91891,LGL-1003-ONLINE (REV 2.5),2.5,2021-10-18,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,220
55221,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-31,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,221
92111,OSH-9104-ONLINE (REV.1),1.0,2021-08-26,200,FALSE,Cost Course - Trenching Safety Theory (1.0),0.0,1.0,222
58938,OSH-9070-ONLINE (REV 1),1.0,2021-02-18,200,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,223
92619,SECU-2008-ONLINE (REV 1.6),1.6,2022-01-25,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,224
90998,OPEX-1002,1.0,2021-09-02,200,FALSE,Virtual Apparent Cause Analysis (ACA),1.0,0.0,225
58260,NMMS-1010-ONLINE,,2021-04-26,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1,0.0,1.0,226
91848,TD-1001,1.0,2022-03-23,400,FALSE,Employee Orientation - Site Requirements Onboarding,1.0,0.0,227
91286,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-07,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,228
20804,HR-9005,,2021-07-14,200,FALSE,Performance Management: Check-in Conversations,0.0,1.0,229
90026,OSH-9045-ONLINE (REV 1),1.0,2021-09-16,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,230
59480,NMMS-2001-ONLINE (REV 4.3),4.3,2021-03-08,200,FALSE,Fissionable Materials Accounting Refresher (4.3),0.0,1.0,231
59232,OSH-3004-CRL-B513,,2021-11-18,200,FALSE,WHMIS Workplace Specific Checklist,0.0,1.0,232
90173,RP-5009-CRL,,2022-03-29,200,FALSE,Radiation Protection Limits and Levels,0.0,1.0,233
58560,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-09,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,234
59146,SECU-2008-ONLINE (REV 1.0),1.0,2021-04-12,200,FALSE,Security Awareness Refresher (1.0),0.0,1.0,235
57923,HR-9004,,2021-06-17,200,FALSE,Performance Management: Providing Effective Feedback,0.0,1.0,236
60757,LGL-1003-ONLINE (REV 2.5),2.5,2021-09-22,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,237
56625,LGL-1003-ONLINE,,2021-01-19,200,FALSE,Values and Ethics at CNL,0.0,1.0,238
92279,CNL-1009-ONLINE (REV 1.2),1.2,2021-07-05,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,239
60312,OSH-5001,,2021-10-13,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,0.0,240
91153,WL-ESO-060,,2021-02-02,200,FALSE,Class 2 - Final Evaluation,0.0,1.0,241
57315,OSH-1004-ONLINE (REV 1.3),1.3,2022-01-11,200,FALSE,Lock Out Tag Out Exam (1.3),0.0,1.0,242
60929,RP-G4-ONLINE,,2022-02-15,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,243
91381,OSH-9045-ONLINE (REV 1),1.0,2021-07-19,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,244
91571,LGL-1003-ONLINE (REV 2.3),2.3,2021-02-05,200,FALSE,Values and Ethics at CNL (2.3),0.0,1.0,245
61879,OSH-9076-ONLINE (REV 1),1.0,2021-05-19,200,FALSE,Cost Course - Electric Shock (1.0),0.0,1.0,246
90793,NMMS-1010-ONLINE (REV 5.1),5.1,2021-08-26,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,247
59976,OSH-1102-ONLINE (REV 1.1),1.1,2021-07-21,200,FALSE,Crystalline Silica Awareness Training: Part Two (1.1),0.0,1.0,248
90649,BRF-1005-ONLINE,,2021-08-11,200,FALSE,CCAC Animals Housed In ViVaria: Anesthesia,0.0,1.0,249
58797,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-14,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,250
59232,AECL-1001-ONLINE,,2022-03-04,200,FALSE,AECL Hazard Prevention Program,0.0,1.0,251
20610,OSH-9071-ONLINE (REV 1),1.0,2021-02-05,200,FALSE,Cost Course - Electrical Safety Introduction for Canada (1.0),0.0,1.0,252
92111,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-13,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,253
59001,PROC-1021-ONLINE (REV 1),1.0,2021-07-12,200,FALSE,Canadian Nuclear Laboratories  Supplier Code of Conduct (1.0),0.0,1.0,254
61290,OSH-9102-ONLINE (REV. 1.0),1.0,2021-10-04,400,FALSE,Cost Course - Crystalline Silica Awareness (1.0),0.0,1.0,255
91825,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-26,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,256
92106,OSH-1033-ONLINE,1.3,2021-05-03,200,FALSE,Ladder Safety,1.0,0.0,257
20503,OSH-9045-ONLINE (REV 1),1.0,2022-02-14,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,258
92402,LGL-1003-ONLINE (REV 2.5),2.5,2021-09-20,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,259
92166,TD-1018-ONLINE (REV 1.4),1.4,2021-05-03,200,FALSE,CNL General Safety Orientation (1.4),0.0,0.0,260
90822,FIRE-1001-ONLINE (REV 4.5),4.5,2021-06-25,200,FALSE,Fire Prevention (4.5),0.0,1.0,261
90486,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-28,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,262
92025,OSH-1042-ONLINE (REV 12.4),12.4,2021-02-22,200,FALSE,WHMIS - 2015 (12.4),0.0,0.0,263
60766,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-05,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,264
91381,LGL-1003-ONLINE,,2021-07-12,200,FALSE,Values and Ethics at CNL,0.0,1.0,265
58596,LGL-1003-ONLINE (REV 3.2),3.2,2022-02-09,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,266
92209,RP-G4-ONLINE (REV 2.6),2.6,2021-07-06,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,267
53553,WL-FIRE-011,,2021-08-08,200,FALSE,ESO FIRE - WATER SUPPLY,0.0,1.0,268
56615,900-508130-MCP-001 REV 2,0.2,2021-02-23,200,FALSE,Engineering Change Control MCP (0.2),0.0,0.0,269
50129,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-13,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,270
90175,ERM-1004-ONLINE  (REV 1.2),1.2,2022-04-12,200,FALSE,Decommissioning and Demolition Program Awareness (1.2),0.0,1.0,271
61612,FIN-1003-ONLINE (REV 1),1.0,2021-02-23,200,FALSE,ExpenseCNL (Concur) System User Training (1.0),0.0,1.0,272
60788,PMO-9020,,2022-02-01,200,FALSE,Cost Course - $495/person VIRTUAL Project Stakeholder Management,0.0,1.0,273
60888,WL-308,1.0,2021-02-09,200,FALSE,Integrated Work Control,1.0,0.0,274
91763,RP-G1-028009,,2021-02-08,200,FALSE,Offering of Group 1 - External Exposure Control,0.0,1.0,275
91324,SECU-1056,1.0,2021-07-07,200,FALSE,Canadian Nuclear Security Fitness Test (NSO),1.0,0.0,276
61286,OSH-9045-ONLINE (REV 1),1.0,2021-08-09,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,277
60009,OSH-1002-ONLINE (REV 1.3),1.2,2021-11-22,200,FALSE,Lift Truck Operation Theory (1.2),0.0,1.0,278
56642,NMMS-1011-ONLINE (REV 3.6),3.6,2022-01-06,200,FALSE,Nuclear Criticality Safety Program Awareness (3.6),0.0,1.0,279
52875,OSH-3001-L,,2022-03-01,200,FALSE,Crane - Safe Indoor Hoist - Practical - Hoist Only,0.0,1.0,280
51334,OPEX-1005-ONLINE (REV 1.3),1.3,2021-01-26,200,FALSE,Introducing the ImpAct Process at CNL (1.3),0.0,1.0,281
92261,RP-G4-ONLINE,,2021-07-27,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,282
50816,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-25,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,283
92081,SECU-1008-ONLINE (REV 3.4),3.4,2021-03-16,200,FALSE,Security Awareness (3.4),0.0,1.0,284
58767,OSH-9045-ONLINE (REV 1),1.0,2021-11-02,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,285
59110,PROC-1019-23,,2021-02-18,200,FALSE,CNL Contractor Managment Overview Virtual,0.0,1.0,286
59486,RP-MISC-07-ONLINE,,2022-01-11,200,FALSE,RP Awareness Program for Managers (R5),0.0,1.0,287
92647,SECU-1008-ONLINE (REV 4.0),4.0,2022-02-07,200,FALSE,Security Awareness (4),0.0,1.0,288
57994,HR-9003,,2021-06-08,200,FALSE,Performance Management: Goal Setting,0.0,1.0,289
55336,LGL-1003-ONLINE,,2021-12-21,200,FALSE,Values and Ethics at CNL,0.0,1.0,290
52737,ENG-1042-ONLINE (REV 1.2),1.2,2022-01-11,200,FALSE,Engineering Change Control (1.2),0.0,1.0,291
54824,RP-5006-CRL (REV 1.2),1.2,2021-02-01,200,FALSE,Nasal Swabs (1.2),0.0,1.0,292
91796,FIRE-1001-ONLINE,4.7,2021-03-15,200,FALSE,Fire Prevention,1.0,0.0,293
58739,RP-G2-REFRESHER-ONLINE (1.7),1.7,2021-03-19,400,FALSE,Group 2 Refresher (1.7),0.0,1.0,294
52308,ENG-1069-ONLINE,,2021-10-13,200,FALSE,Fume Hood Safety,0.0,1.0,295
91012,FIRE-1001-ONLINE (REV 4.5),4.5,2022-01-28,200,FALSE,Fire Prevention (4.5),0.0,1.0,296
20903,OSH-9045-ONLINE (REV 1),1.0,2021-07-19,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,297
54788,RP-5009-CRL,,2022-04-01,400,FALSE,Radiation Protection Limits and Levels,0.0,1.0,298
92230,SECU-1008-ONLINE (REV 3.9),3.9,2021-06-16,200,FALSE,Security Awareness (3.9),0.0,1.0,299
59476,SECU-2008-ONLINE (REV 1.0),1.0,2021-04-15,200,FALSE,Security Awareness Refresher (1.0),0.0,1.0,300
54653,NFFF-50873-M-01,,2021-05-11,200,FALSE,NFFF Building Emergency Procedures  - WAIVER,0.0,1.0,301
60995,LGL-1003-ONLINE (REV 2.2),2.2,2021-01-12,200,FALSE,Values and Ethics at CNL (2.2),0.0,1.0,302
57997,LGL-1003-ONLINE (REV 2.5),2.5,2021-04-26,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,303
92215,OSH-1006-VIRTUAL,,2021-07-12,200,FALSE,Confined Space Entry (Virtual),0.0,1.0,304
10715,SECU-2008-ONLINE (REV 1.0),1.0,2021-04-13,200,FALSE,Security Awareness Refresher (1.0),0.0,1.0,305
55424,LGL-1003-ONLINE,,2021-09-21,200,FALSE,Values and Ethics at CNL,0.0,1.0,306
59703,NMMS-1010-ONLINE,,2021-11-10,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1,0.0,1.0,307
57349,OSH-1004-ONLINE,,2021-03-01,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,308
92147,ERM-1004-ONLINE  (REV 1.2),1.2,2022-04-14,400,FALSE,Decommissioning and Demolition Program Awareness (1.2),0.0,1.0,309
92573,SECU-1006-ONLINE (REV 2.7),2.7,2022-02-17,400,FALSE,Level 2 Security Clearance Awareness (2.7),0.0,1.0,310
91127,FIRE-1001-ONLINE,4.7,2022-02-16,200,FALSE,Fire Prevention,1.0,0.0,311
91398,OSH-9045-ONLINE (REV 1),1.0,2021-07-21,200,FALSE,Cost Course - Hand Safety (1.0),0.0,0.0,312
CONT-1317,RP-G4-ONLINE (REV 2.6),2.6,2021-04-20,200,FALSE,Group 4 Radiation Protection (2.6),0.0,0.0,313
90905,FIRE-1001-ONLINE (REV 4.5),4.5,2021-11-08,200,FALSE,Fire Prevention (4.5),0.0,1.0,314
92064,SECU-1008-ONLINE (REV 3.4),3.4,2021-03-08,200,FALSE,Security Awareness (3.4),0.0,1.0,315
90044,LGL-1003-ONLINE (REV 2.5),2.5,2021-05-06,200,FALSE,Values and Ethics at CNL (2.5),0.0,0.0,316
90401,OSH-1003-ONLINE (REV 1.3),1.2,2021-05-31,200,FALSE,Aerial Work Platform Theory (1.2),0.0,1.0,317
90383,OSH-1005-ONLINE (REV 1.3),1.3,2021-01-11,200,FALSE,Working At Heights Theory (1.3),0.0,1.0,318
92524,TD-1018-ONLINE (REV 1.9),1.9,2021-12-13,200,FALSE,CNL General Safety Orientation (1.9),0.0,1.0,319
91693,OPEX-1005-ONLINE (REV 1.4),1.4,2021-01-27,200,FALSE,Introducing the ImpAct Process at CNL (1.4),0.0,0.0,320
CONT-652,RP-G3-FCO,1.0,2021-12-08,200,FALSE,Group 3 Practical Field Checkout,1.0,0.0,321
27515,OSH-9045-ONLINE (REV 1),1.0,2022-03-15,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,322
92272,ENG-1069-ONLINE (REV 0.1),0.1,2021-11-18,200,FALSE,Fume Hood Safety (0.1),0.0,1.0,323
58404,LGL-1003-ONLINE,,2022-03-17,200,FALSE,Values and Ethics at CNL,0.0,1.0,324
50561,FIN-1004-ONLINE (REV 1),1.0,2021-03-29,200,FALSE,Financial Delegation Of Authority (1.0),0.0,1.0,325
91037,OSH-1034-ONLINE (REV 1.5),1.5,2022-02-24,200,FALSE,Hazard Prevention Program (1.5),0.0,1.0,326
92111,TD-1018-ONLINE (REV 1.4),1.4,2021-04-21,200,FALSE,CNL General Safety Orientation (1.4),0.0,1.0,327
52676,FIN-1003-ONLINE (REV 1),1.0,2021-05-06,200,FALSE,ExpenseCNL (Concur) System User Training (1.0),0.0,1.0,328
90391,900-510000-MCP-015,,2021-03-15,200,FALSE,Harassment and Violance Free Workplace,0.0,1.0,329
57457,SECU-1001-ONLINE,,2022-01-12,200,FALSE,Continuous Behaviour Observation Program (CBOP),0.0,1.0,330
92509,OSH-1042-ONLINE (REV 12.5),12.5,2021-12-15,200,FALSE,WHMIS - 2015 (12.5),0.0,1.0,331
50097,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-27,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,332
59484,FIN-1003-ONLINE (REV 1),1.0,2021-08-10,200,FALSE,ExpenseCNL (Concur) System User Training (1.0),0.0,1.0,333
92020,TD-9030-ONLINE (REV 1.3),1.3,2021-02-18,200,FALSE,Harassment Prevention (1.3),0.0,1.0,334
92549,RP-G4-ONLINE (REV 2.6),2.6,2022-01-10,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,335
56387,LGL-1003-ONLINE,,2021-03-01,200,FALSE,Values and Ethics at CNL,0.0,1.0,336
56392,OSH-9055-ONLINE (REV 1),1.0,2021-06-15,200,FALSE,Cost Course - Steam Pipe Safety (1.0),0.0,1.0,337
91295,NRU-151800-O-01,,2021-03-15,200,FALSE,Fans General - OJT,0.0,0.0,338
53553,WL-FIRE-016,,2021-10-30,200,FALSE,ESO FIRE - EXTINGUISH IGNITABLE LIQUID FIRES,0.0,1.0,339
60038,WL-306,1.0,2021-08-30,200,FALSE,Pre Job Brief,1.0,0.0,340
92100,CNL-1009-ONLINE (REV 1.2),1.2,2021-03-22,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,341
60422,PMO-9020,,2022-02-16,200,FALSE,Cost Course - $495/person VIRTUAL Project Stakeholder Management,0.0,1.0,342
20934,LGL-1003-ONLINE,,2022-02-08,200,FALSE,Values and Ethics at CNL,0.0,1.0,343
60585,RP-G3-REFRESHER-ONLINE (REV 1.4),1.4,2021-08-30,400,FALSE,Group 3 Radiation Protection Refresher (1.4),0.0,1.0,344
91776,OPEX-1005-ONLINE (REV 1.4),1.4,2021-02-02,200,FALSE,Introducing the ImpAct Process at CNL (1.4),0.0,0.0,345
57989,OSH-9045-ONLINE,1.0,2021-07-08,200,FALSE,Hand Safety,1.0,0.0,346
56047,TD-9048,,2022-03-03,200,FALSE,Delegation Bootcamp,0.0,1.0,347
55207,LGL-1003-ONLINE,,2022-02-28,200,FALSE,Values and Ethics at CNL,0.0,1.0,348
92302,WLO-20-020,,2021-07-29,200,FALSE,MEMO - WLO-20-020 - Only Authorized Personnel to Acknowledge WL Site Alarms,0.0,1.0,349
60960,RP-G4-ONLINE (REV 2.5),2.5,2021-02-14,200,FALSE,Group 4 Radiation Protection (2.5),0.0,1.0,350
90746,OSH-1004-ONLINE,,2021-03-29,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,351
92384,TD-1018-ONLINE (REV 1.6),1.6,2021-09-08,200,FALSE,CNL General Safety Orientation (1.6),0.0,0.0,352
54234,OSH-9045-ONLINE (REV 1),1.0,2021-10-17,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,353
60255,IM-1002-ONLINE,,2021-01-13,200,FALSE,Library Requests and Processes Procedure,0.0,1.0,354
54162,RP-G4-ONLINE,,2022-02-25,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,355
90833,OSH-9045-ONLINE (REV 1),1.0,2021-07-22,200,FALSE,Cost Course - Hand Safety (1.0),0.0,0.0,356
51510,OSH-5001,,2021-10-04,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,357
60803,PMO-9014,1.0,2021-07-07,200,FALSE,Cost Course - $495/person VIRTUAL Project Cost Management,1.0,0.0,358
92570,TD-1018-ONLINE,1.9,2022-01-10,200,FALSE,CNL General Safety Orientation,1.0,0.0,359
50074,LGL-1003-ONLINE (REV 2.5),2.5,2021-08-29,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,360
91950,OPEX-1005-ONLINE (REV 1.3),1.3,2021-01-12,200,FALSE,Introducing the ImpAct Process at CNL (1.3),0.0,1.0,361
CONT-1554,RP-G3-FCO,1.0,2021-10-27,200,FALSE,Group 3 Practical Field Checkout,1.0,0.0,362
56438,OSH-5001,,2021-10-06,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,363
90605,OSH-1047,1.0,2021-08-24,400,FALSE,Where do I Stand? : Vehicle Spotter Training,1.0,0.0,364
90596,FIRE-1001-ONLINE (REV 4.5),4.5,2021-07-05,200,FALSE,Fire Prevention (4.5),0.0,1.0,365
61150,LGL-1003-ONLINE (REV 2.5),2.5,2021-08-11,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,366
60045,LGL-1003-ONLINE,,2021-01-19,200,FALSE,Values and Ethics at CNL,0.0,1.0,367
92581,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-12,200,FALSE,Values and Ethics at CNL (3.2),0.0,0.0,368
92290,NRU-508220-M-09,1.0,2021-07-14,200,FALSE,NRU Access Control and General Familiarization-MLD,1.0,0.0,369
58797,UC-106463-O-01,,2022-01-18,200,FALSE,UC - IX Column Disassembly,0.0,1.0,370
92219,OSH-1042-ONLINE (REV 12.4),12.4,2021-06-19,200,FALSE,WHMIS - 2015 (12.4),0.0,1.0,371
91539,ERM-1004-ONLINE  (REV 1.2),1.2,2022-04-11,200,FALSE,Decommissioning and Demolition Program Awareness (1.2),0.0,1.0,372
92581,OPEX-1005-ONLINE,1.4,2022-01-12,200,FALSE,Introducing the ImpAct Process at CNL,1.0,0.0,373
92115,SECU-2008-ONLINE (REV 1.0),1.0,2021-04-06,200,FALSE,Security Awareness Refresher (1.0),0.0,1.0,374
92085,RP-G4-ONLINE (REV 2.6),2.6,2021-05-11,200,FALSE,Group 4 Radiation Protection (2.6),0.0,0.0,375
61102,SECU-2008-ONLINE (REV 1.2),1.2,2021-04-28,200,FALSE,Security Awareness Refresher (1.2),0.0,1.0,376
61798,OSH-9102-ONLINE (REV. 1.0),1.0,2021-08-03,400,FALSE,Cost Course - Crystalline Silica Awareness (1.0),0.0,1.0,377
60979,LGL-1003-ONLINE,,2021-06-30,200,FALSE,Values and Ethics at CNL,0.0,1.0,378
92299,OSH-9104-ONLINE (REV.1),1.0,2021-11-23,200,FALSE,Cost Course - Trenching Safety Theory (1.0),0.0,0.0,379
52427,ENG-1069-ONLINE,,2021-10-05,200,FALSE,Fume Hood Safety,0.0,1.0,380
60540,OSH-9045-ONLINE (REV 1),1.0,2021-06-16,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,381
52732,OSH-9101-ONLINE,,2021-10-08,200,FALSE,Mental Health: e-Course Package,0.0,1.0,382
60991,OSH-1004-ONLINE,,2021-10-04,400,FALSE,Lock Out Tag Out Exam,0.0,1.0,383
61008,TEST CBT PF SLIDE COUNT NRS (REV 1.0),1.0,2021-12-09,400,FALSE,TEST CBT PF Slide Count NRS (1.0),0.0,1.0,384
53383,FD-1004-ONLINE (REV 1.0),1.0,2021-08-06,200,FALSE,Alpha Awareness (1.0),0.0,1.0,385
59492,RP-G4-ONLINE (REV 2.6),2.6,2021-04-20,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,386
60437,LGL-1003-ONLINE (REV 3.0),3.0,2021-11-05,200,FALSE,Values and Ethics at CNL (3.0),0.0,1.0,387
58021,OSH-3003-MULTI,,2021-03-26,200,FALSE,Aerial Platform - Practical (All Equipment Codes),0.0,1.0,388
56648,SECU-2008-ONLINE (REV 1.6),1.6,2022-02-16,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,389
53715,SECU-2008-ONLINE (REV 1.6),1.6,2021-11-12,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,390
58149,OSH-9070-ONLINE (REV 1),1.0,2021-02-18,200,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,391
54718,LGL-1003-ONLINE (REV 3.2),3.2,2021-12-16,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,392
53469,OSH-9045-ONLINE (REV 1),1.0,2021-08-06,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,393
56973,WL-306,1.0,2021-02-22,400,FALSE,Pre Job Brief,1.0,0.0,394
60410,900-510000-MCP-015,,2021-03-15,200,FALSE,Harassment and Violance Free Workplace,0.0,1.0,395
92404,OSH-1004-ONLINE,,2021-12-06,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,396
10825,EMP-1037-ONLINE (REV 0),0.0,2022-01-12,200,FALSE,Emergency Procedure Refresher (0.0),0.0,0.0,397
20474,RP-1011-CRL-ONLINE (REV 1.2),1.2,2021-01-12,200,FALSE,Transfer and Storage of RAM- Tag Update Training (1.2),0.0,0.0,398
57788,WL-315,1.0,2021-03-16,200,FALSE,Respectful Work Place,1.0,0.0,399
58281,LGL-1003-ONLINE (REV 3.1),3.1,2022-03-08,400,FALSE,Values and Ethics at CNL (3.1),0.0,1.0,400
C5534,TD-1018-ONLINE,1.9,2021-06-22,200,FALSE,CNL General Safety Orientation,1.0,0.0,401
91626,ERM-1001-ONLINE (REV 1.3),1.3,2021-06-07,200,FALSE,Cleanup Function Overview (1.3),0.0,1.0,402
92560,LGL-1003-ONLINE,,2022-02-15,200,FALSE,Values and Ethics at CNL,0.0,1.0,403
60949,HR-1002-ONLINE,,2021-05-17,200,FALSE,Performance Management / The Check-In Program,0.0,1.0,404
91860,RP-1003,1.0,2021-02-09,200,FALSE,Radiation Protection PPE&C Dress and Undress,1.0,0.0,405
58527,LGL-1003-ONLINE,,2022-02-10,200,FALSE,Values and Ethics at CNL,0.0,1.0,406
58526,RP-5009-CRL,,2022-03-29,200,FALSE,Radiation Protection Limits and Levels,0.0,1.0,407
90821,OSH-9071-ONLINE (REV 1),1.0,2021-07-09,200,FALSE,Cost Course - Electrical Safety Introduction for Canada (1.0),0.0,1.0,408
92629,OSH-1004-ONLINE,,2022-02-02,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,409
91676,IT-1024-ONLINE,,2021-10-26,400,FALSE,SharePoint Online - General User Training,0.0,1.0,410
52843,LGL-1003-ONLINE,,2021-04-22,200,FALSE,Values and Ethics at CNL,0.0,1.0,411
20386,LGL-1003-ONLINE (REV 3.3),3.3,2022-04-19,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,412
58179,WL-FIRE-011,,2021-08-08,200,FALSE,ESO FIRE - WATER SUPPLY,0.0,1.0,413
91964,SECU-1008-ONLINE (REV 4.0),4.0,2022-03-21,200,FALSE,Security Awareness (4),0.0,1.0,414
57001,LGL-1003-ONLINE,,2021-01-12,200,FALSE,Values and Ethics at CNL,0.0,1.0,415
91240,OSH-9045-ONLINE (REV 1),1.0,2021-07-21,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,416
91684,LGL-1003-ONLINE (REV 3.1),3.1,2021-11-23,200,FALSE,Values and Ethics at CNL (3.1),0.0,1.0,417
91975,CNL-1009-ONLINE (REV 1.2),1.2,2021-01-11,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,0.0,418
61827,OSH-9104-EXAM (REV.1),1.0,2022-04-12,400,FALSE,Trenching Safety Exam (1.0),0.0,1.0,419
60522,EMP-2021-ONLINE-CRL (REV 1.2),1.2,2021-01-14,200,FALSE,Charge/Emergency Steward CRL Refresher (1.2),0.0,1.0,420
53092,TD-9039-ONLINE (REV 1),1.0,2021-09-01,200,FALSE,Cost Course - Problem Solving Strategies (1.0),0.0,1.0,421
58974,SECU-2008-ONLINE (REV 1.6),1.6,2022-01-12,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,422
58774,ESO-1007,,2021-10-26,200,FALSE,Canadian Nuclear Security Fitness Test (NSO) - WL,0.0,1.0,423
60420,LGL-1003-ONLINE,,2022-02-23,200,FALSE,Values and Ethics at CNL,0.0,1.0,424
90689,ERM-1001-ONLINE (REV 1.4),1.4,2021-09-21,200,FALSE,Cleanup Function Overview (1.4),0.0,1.0,425
60422,OSH-9076-ONLINE (REV 1),1.0,2021-10-22,200,FALSE,Cost Course - Electric Shock (1.0),0.0,1.0,426
92117,TD-9030-ONLINE (REV 1.3),1.3,2021-04-06,200,FALSE,Harassment Prevention (1.3),0.0,1.0,427
92327,NMMS-1010-ONLINE,,2021-10-26,400,FALSE,Nuclear Criticality Safety for Emerg Responders R1,0.0,0.0,428
20027,OSH-5001,,2021-10-13,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,429
53672,LGL-1003-ONLINE,,2021-07-22,200,FALSE,Values and Ethics at CNL,0.0,1.0,430
90146,HR-9003,,2021-06-03,200,FALSE,Performance Management: Goal Setting,0.0,1.0,431
61631,RP-5008-CRL (REV 1),1.0,2021-01-13,200,FALSE,R3 Radiation Source Responsible User Update (1.0),0.0,1.0,432
CONT-3039,RP-G3-FCO,1.0,2021-12-14,200,FALSE,Group 3 Practical Field Checkout,1.0,0.0,433
55091,NMMS-1010-ONLINE,,2021-08-29,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1,0.0,1.0,434
