LEARNER,COURSE,COURSE_VERSION,COMPLETION_DATE,COMPLETION_STATUS,CREATE_ADHOC_COURSE,COURSE_TITLE,COURSE_GOOD,PERSON_GOOD,ID
91154,LGL-1003-ONLINE (REV 3.1),3.1,2021-11-23,200,FALSE,Values and Ethics at CNL (3.1),0.0,1.0,215
92345,NMMS-1011-ONLINE (REV 3.6),3.6,2021-11-29,200,FALSE,Nuclear Criticality Safety Program Awareness (3.6),0.0,1.0,216
56472,WL-FIRE-015,,2021-09-21,200,FALSE,ESO FIRE - MASTER STREAMS,0.0,1.0,217
92101,OSH-1006,,2021-06-21,200,FALSE,Confined Space Entry,0.0,1.0,218
20804,FIN-1004-ONLINE (REV 1),1.0,2021-05-04,200,FALSE,Financial Delegation Of Authority (1.0),0.0,1.0,219
53667,LGL-1003-ONLINE (REV 2.5),2.5,2021-07-06,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,220
58813,RP-G3-REFRESHER-ONLINE (REV 1.1),1.1,2021-01-21,200,FALSE,Group 3 Radiation Protection Refresher (1.1),0.0,1.0,221
90650,900-510000-MCP-015,,2021-03-29,200,FALSE,Harassment and Violance Free Workplace,0.0,1.0,222
57668,HR-1002-ONLINE,,2021-04-29,200,FALSE,Performance Management / The Check-In Program,0.0,1.0,223
92245,OSH-1019-ONLINE,1.0,2021-09-09,400,FALSE,Orientation on Health and Safety for New and Young Workers,1.0,0.0,224
60826,SECU-2008-ONLINE (REV 1.3),1.3,2021-06-01,400,FALSE,Security Awareness Refresher (1.3),0.0,1.0,225
60888,TD-9045,1.0,2021-06-24,200,FALSE,Cost Course $1031.25/person (MAX) - Cultural Awareness and Reconciliation Training,1.0,0.0,226
53677,RP-G4-ONLINE,,2021-08-11,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,227
56688,FIRE-1001-ONLINE (REV 4.4),4.4,2021-03-22,200,FALSE,Fire Prevention (4.4),0.0,1.0,228
91461,LGL-1003-ONLINE,,2021-03-30,200,FALSE,Values and Ethics at CNL,0.0,0.0,229
1797,SECU-1006-ONLINE (REV 2.6),2.6,2021-06-29,200,FALSE,Level 2 Security Clearance Awareness (2.6),0.0,1.0,230
95050,TD-1018-ONLINE (REV 1.9),1.9,2022-04-04,200,FALSE,CNL General Safety Orientation (1.9),0.0,1.0,231
59498,TD-9030-ONLINE,,2021-04-06,200,FALSE,Harassment Prevention,0.0,1.0,232
92405,OSH-1031-ONLINE (REV 2),2.0,2021-09-24,200,FALSE,Laser Safety Awareness (2.0),0.0,1.0,233
91773,LGL-1003-ONLINE (REV 2.3),2.3,2021-02-11,200,FALSE,Values and Ethics at CNL (2.3),0.0,1.0,234
52855,OSH-9045-ONLINE (REV 1),1.0,2021-07-15,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,235
54097,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-21,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,236
60888,ERM-1002,1.0,2021-06-29,200,FALSE,Land Use Program (LUP) Awareness,1.0,0.0,237
92023,FIRE-3001,1.0,2021-02-08,200,FALSE,Fire Extinguisher (NEO),1.0,0.0,238
90676,LGL-1003-ONLINE (REV 2.5),2.5,2021-05-20,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,239
56888,PMO-9020,,2022-02-08,200,FALSE,Cost Course - $495/person VIRTUAL Project Stakeholder Management,0.0,1.0,240
92217,OSH-5001,,2021-10-14,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,241
54171,OSH-9045-ONLINE (REV 1),1.0,2021-08-10,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,242
60917,ENG-1069-ONLINE (REV 0),0.0,2021-09-24,200,FALSE,Fume Hood Safety (0.0),0.0,1.0,243
CONT-2987,MS-1004-WL,1.0,2021-10-18,200,FALSE,Integrated Work Control 5 Core Elements,1.0,0.0,244
58858,OSH-9070-ONLINE (REV 1),1.0,2021-01-27,200,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,245
CONT-2966,WL-306,1.0,2021-09-27,200,FALSE,Pre Job Brief,1.0,0.0,246
DS::1720 ,WL-316,1.0,2021-01-28,200,FALSE,Diversity Training,1.0,0.0,247
91377,CNL-1010,1.0,2021-05-03,200,FALSE,CNL COVID-19 Pandemic Response,1.0,0.0,248
91524,RP-G4-ONLINE (REV 2.7),2.7,2021-03-30,200,FALSE,Group 4 Radiation Protection (2.7),0.0,1.0,249
92668,OSH-9045-ONLINE (REV 1),1.0,2022-04-11,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,250
CONT-3163  ,RP-G3-REFRESHER-ONLINE,1.5,2022-03-21,200,FALSE,Group 3 Radiation Protection Refresher,1.0,0.0,251
61162,OSH-5001,,2021-10-13,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,252
59114,WL-311,,2021-11-04,400,FALSE,Pcard & Other Options Available to Procure Goods,0.0,1.0,253
59859,OPS-9004-ONLINE (REV 1),1.0,2021-06-15,200,FALSE,Cost Course - General Troubleshooting Strategies (1.0),0.0,1.0,254
58639,EMP-1037-ONLINE (REV 0),0.0,2022-01-12,200,FALSE,Emergency Procedure Refresher (0.0),0.0,1.0,255
92117,OSH-1006-ONLINE,,2021-04-26,200,FALSE,Confined Space Exam,0.0,1.0,256
90323,OSH-1004-ONLINE (REV 1.1),1.1,2021-01-14,200,FALSE,Lock Out Tag Out Exam (1.1),0.0,1.0,257
54696,OSH-9070-ONLINE (REV 1),1.0,2021-03-30,200,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,258
57030,LGL-1003-ONLINE,,2021-09-01,200,FALSE,Values and Ethics at CNL,0.0,1.0,259
92045,NMMS-1011-ONLINE,3.6,2021-02-22,400,FALSE,Nuclear Criticality Safety Program Awareness,1.0,0.0,260
90900,OSH-1102-ONLINE (REV 1.1),1.1,2021-07-14,200,FALSE,Crystalline Silica Awareness Training: Part Two (1.1),0.0,1.0,261
60331,TD-9030-ONLINE (REV 1.3),1.3,2021-01-08,200,FALSE,Harassment Prevention (1.3),0.0,1.0,262
56241,EMP-2021-ONLINE-CRL (REV 1.3),1.3,2021-01-25,200,FALSE,Officer in Charge/Emergency Steward CRL Refresher (1.3),0.0,1.0,263
52801,OSH-9071-ONLINE (REV 1),1.0,2021-06-30,200,FALSE,Cost Course - Electrical Safety Introduction for Canada (1.0),0.0,1.0,264
91856,OSH-9045-ONLINE (REV 1),1.0,2021-07-15,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,265
20953,LGL-1003-ONLINE (REV 3.2),3.2,2021-12-20,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,266
55109,OSH-9045-ONLINE (REV 1),1.0,2021-11-25,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,267
90251,PI-9012-ONLINE (REV 1),1.0,2021-01-27,200,FALSE,Cost Course - Industrial Housekeeping (1.0),0.0,1.0,268
61161,WL-305,1.0,2021-03-10,400,FALSE,Stop Work,1.0,0.0,269
95050,SECU-2008-ONLINE (REV 1.6),1.6,2022-04-05,200,FALSE,Security Awareness Refresher (1.6),0.0,1.0,270
91944,RP-1011-CRL-ONLINE (REV 1.2),1.2,2021-01-26,200,FALSE,Transfer and Storage of RAM- Tag Update Training (1.2),0.0,1.0,271
92359,OSH-1004-ONLINE,,2021-12-06,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,272
53688,OSH-9045-ONLINE (REV 1),1.0,2021-07-27,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,273
C18934,RP-G3-FCO,1.0,2021-10-25,200,FALSE,Group 3 Practical Field Checkout,1.0,0.0,274
91181,PMO-9009-ONLINE (REV 1),1.0,2022-03-18,200,FALSE,Cost Course - Project Management Essentials (1.0),0.0,1.0,275
59284,SECU-2029,1.0,2021-04-23,200,FALSE,Security Awareness Refresher,1.0,0.0,276
61503,OSH-1006-ONLINE,,2021-05-13,200,FALSE,Confined Space Exam,0.0,1.0,277
52686,900-510000-MCP-015 (REV 1),1.0,2021-03-25,200,FALSE,Harassment and Violance Free Workplace (1.0),0.0,0.0,278
55189,TD-9030-ONLINE (REV 1.3),1.3,2021-11-09,200,FALSE,Harassment Prevention (1.3),0.0,1.0,279
27607,OSH-9045-ONLINE (REV 1),1.0,2021-07-22,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,280
92469,CNL-1009-ONLINE (REV 1. 3),1.3,2021-11-04,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.3),0.0,1.0,281
92096,SECU-1058,,2022-02-14,200,FALSE,Nuclear Response Force (NRF) Firearms Theory,0.0,1.0,282
61035,SECU-1001-ONLINE,,2021-03-24,200,FALSE,Continuous Behaviour Observation Program (CBOP),0.0,1.0,283
92312,LGL-1003-ONLINE,,2021-07-27,200,FALSE,Values and Ethics at CNL,0.0,1.0,284
52881,SECU-1001-ONLINE (REV 1.2),1.2,2021-01-20,200,FALSE,Continuous Behaviour Observation Program (CBOP) (1.2),0.0,1.0,285
51686,EMP-1037-ONLINE (REV 0.1),0.1,2022-01-19,200,FALSE,Emergency Procedure Refresher (0.1),0.0,1.0,286
90954,OSH-1006-VIRTUAL,,2021-06-21,200,FALSE,Confined Space Entry (Virtual),0.0,1.0,287
27515,LGL-1003-ONLINE,,2021-05-10,200,FALSE,Values and Ethics at CNL,0.0,1.0,288
90206,LGL-1003-ONLINE (REV 2.4),2.4,2021-02-15,200,FALSE,Values and Ethics at CNL (2.4),0.0,1.0,289
90119,ESO-OJT-022,,2021-02-01,200,FALSE,ESO DIGITAL VIDEO RECORDING SYSTEM,0.0,1.0,290
92360,OSH-9045-ONLINE,1.0,2021-08-24,200,FALSE,Hand Safety,1.0,0.0,291
92283,RP-G4-ONLINE (REV 2.6),2.6,2021-08-03,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,292
92096,TD-9030-ONLINE,,2021-03-22,200,FALSE,Harassment Prevention,0.0,1.0,293
92120,BRF-1009-ONLINE (REV 1.1),1.1,2021-04-13,200,FALSE,CCAC Animals Housed in Vivaria: Laboratory Animals Used in Biomedical Research (1.1),0.0,1.0,294
58686,HR-1002-ONLINE,,2021-12-23,200,FALSE,Performance Management / The Check-In Program,0.0,1.0,295
95029,TD-1018-ONLINE (REV 1.9),1.9,2022-03-14,200,FALSE,CNL General Safety Orientation (1.9),0.0,1.0,296
52136,LGL-1003-ONLINE (REV 3.2),3.2,2022-01-10,200,FALSE,Values and Ethics at CNL (3.2),0.0,1.0,297
95046,SECU-1008-ONLINE (REV 4.0),4.0,2022-03-23,200,FALSE,Security Awareness (4),0.0,1.0,298
92632,NMMS-1011-ONLINE,3.6,2022-02-02,200,FALSE,Nuclear Criticality Safety Program Awareness,1.0,0.0,299
CONT-2966,WL-305,1.0,2021-09-27,200,FALSE,Stop Work,1.0,0.0,300
90159,LGL-1003-ONLINE,,2021-07-02,200,FALSE,Values and Ethics at CNL,0.0,1.0,301
58214,IT-1019-ONLINE,,2022-03-09,200,FALSE,EDMS System Overview,0.0,1.0,302
61628,OSH-9045-ONLINE (REV 1),1.0,2021-07-22,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,303
60654,SECU-2008-ONLINE (REV 1.0),1.0,2021-04-19,200,FALSE,Security Awareness Refresher (1.0),0.0,1.0,304
91960,TD-9030-ONLINE,,2021-01-20,200,FALSE,Harassment Prevention,0.0,1.0,305
56287,FIRE-1001-ONLINE (REV 4.5),4.5,2022-02-10,200,FALSE,Fire Prevention (4.5),0.0,1.0,306
90550,MS-1002,1.0,2021-02-18,200,FALSE,Integrated Work Control - Enhanced,1.0,0.0,307
92351,TD-9030-ONLINE,,2021-08-31,200,FALSE,Harassment Prevention,0.0,1.0,308
92114,OSH-1002,,2021-04-05,400,FALSE,Lift Truck Operation - Theory,0.0,0.0,309
91153,WL-ESO-057,,2021-01-27,200,FALSE,Class 2 - Final Exam,0.0,1.0,310
40057,TD-9001,1.0,2021-04-23,200,FALSE,Cost Course $759/Person - Writing Technical Information Effectively,1.0,0.0,311
61573,MS-3001,1.0,2021-03-10,200,FALSE,Integrated Work Control Practical Application,1.0,0.0,312
59116,OSH-9076-ONLINE (REV 1),1.0,2021-03-18,200,FALSE,Cost Course - Electric Shock (1.0),0.0,0.0,313
20635,OSH-9070-ONLINE (REV 1),1.0,2021-03-09,200,FALSE,Cost Course - Arc Flash Safety for Canada (1.0),0.0,1.0,314
91024,TDG-1003-C-EXAM (REV 1.3),1.3,2021-10-07,200,FALSE,TDG Class 7 Radioactive Material - Carrier (R3) Exam (1.3),0.0,1.0,315
57492,TD-1016-ONLINE (REV 1.4),1.4,2021-09-15,200,FALSE,Preventing Violence in the Workplace (1.4),0.0,1.0,316
91026,OSH-9098-ONLINE (REV 1),1.0,2021-01-19,200,FALSE,Cost Course - Safety Inspections and Observations (1.0),0.0,1.0,317
55940,OSH-9076-ONLINE (REV 1),1.0,2021-08-31,200,FALSE,Cost Course - Electric Shock (1.0),0.0,1.0,318
762,SECU-1006-ONLINE,,2021-04-29,200,FALSE,Level 2 Security Clearance Awareness,0.0,0.0,319
92045,OPEX-1005-ONLINE (REV 1.4),1.4,2021-02-22,200,FALSE,Introducing the ImpAct Process at CNL (1.4),0.0,0.0,320
52308,NMMS-2002-ONLINE (REV 3.6),3.6,2021-07-28,200,FALSE,Nuclear Criticality Safety Refresher (3.6),0.0,1.0,321
91964,RP-G4-ONLINE,,2022-03-21,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,322
55481,FIRE-1196-CRL,,2021-05-06,200,FALSE,Rope Rescue: Belay System,0.0,1.0,323
90339,NMMS-1010-ONLINE (REV 5.1),5.1,2021-09-01,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,324
56852,NMMS-1010-ONLINE (REV 5.1),5.1,2022-01-31,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,325
92406,FIN-1004-ONLINE (REV 1),1.0,2021-11-03,200,FALSE,Financial Delegation Of Authority (1.0),0.0,1.0,326
92465,TD-1016-ONLINE (REV 1.4),1.4,2022-04-06,200,FALSE,Preventing Violence in the Workplace (1.4),0.0,1.0,327
92122,OSH-1004-ONLINE (REV 1.1),1.1,2021-06-21,200,FALSE,Lock Out Tag Out Exam (1.1),0.0,1.0,328
57348,HR-1003-ONLINE (REV 0),0.0,2021-06-07,200,FALSE,Fitness for Duty (0),0.0,1.0,329
56385,HR-1002-ONLINE,,2021-04-27,200,FALSE,Performance Management / The Check-In Program,0.0,1.0,330
58758,OSH-3003-MULTI,,2021-03-11,200,FALSE,Aerial Platform - Practical (All Equipment Codes),0.0,1.0,331
92209,OSH-9044-ONLINE (REV 1),1.0,2022-03-30,200,FALSE,Cost Course - Hand and Power Tools (1.0),0.0,1.0,332
90687,FIRE-1001-ONLINE (REV 4.4),4.4,2021-04-15,200,FALSE,Fire Prevention (4.4),0.0,1.0,333
90474,OSH-9045-ONLINE (REV 1),1.0,2021-08-05,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,334
95037,EMP-1036,0.2,2022-03-14,200,FALSE,Emergency Procedure Refresher (0.2),1.0,0.0,335
91891,LGL-1003-ONLINE,,2021-10-18,200,FALSE,Values and Ethics at CNL,0.0,1.0,336
92043,OSH-9102-ONLINE,1.0,2021-07-21,200,FALSE,Crystalline Silica Awareness,1.0,0.0,337
92284,HU-1036-ONLINE,,2021-07-09,200,FALSE,Pre-Job Brief,0.0,1.0,338
92613,OSH-9031-ONLINE,,2022-01-26,200,FALSE,Asbestos Awareness,0.0,1.0,339
56466,OSH-9045-ONLINE (REV 1),1.0,2022-02-01,400,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,340
57015,900-510000-MCP-015,,2021-05-03,200,FALSE,Harassment and Violance Free Workplace,0.0,1.0,341
90998,OPEX-1002,1.0,2021-09-02,200,FALSE,Apparent Cause Analysis (ACA),1.0,0.0,342
10735,HR-1005,1.0,2021-11-03,200,FALSE,Mandatory Harassment and Violence Prevention Training,1.0,0.0,343
60215,WL-FIRE-013,,2021-08-22,200,FALSE,ESO FIRE - OPERATE AS A MEMBER OF A RAPID INTERVENTION CREW,0.0,1.0,344
61936,SECU-1060,,2022-04-19,200,FALSE,Bi-Annual Medical Assessment,0.0,1.0,345
61633,LGL-1003-ONLINE,,2021-01-20,200,FALSE,Values and Ethics at CNL,0.0,1.0,346
90208,CNL-1009-ONLINE (REV 1.2),1.2,2021-05-18,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,347
91396,RP-4006-CRL,,2021-07-16,200,FALSE,CRL Group 1 Radiation Surveyor Qualification TQC,0.0,1.0,348
92566,IT-1019-ONLINE,,2022-03-08,200,FALSE,EDMS System Overview,0.0,0.0,349
60267,NMMS-1010-ONLINE (REV 5.1),5.1,2021-10-20,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,350
90207,RP-G4-ONLINE,,2022-03-01,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,351
92239,RP-G1-027,1.0,2021-06-21,200,FALSE,Group 1 - Transfer of Material,1.0,0.0,352
91804,OSH-9045-ONLINE (REV 1),1.0,2021-07-20,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,353
53439,ESO-FA-004,,2021-07-06,200,FALSE,ESO RCMP - Basic Firearms User Course Pistol Recert,0.0,1.0,354
53426,RP-G4-ONLINE (REV 2.6),2.6,2022-01-14,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,355
91835,OSH-9045-ONLINE (REV 1),1.0,2021-07-19,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,356
90328,ESO-UOF-004,,2021-04-12,200,FALSE,SETCAN PBSC - ANNUAL QUALIFICATION,0.0,1.0,357
53325,RP-G4-ONLINE (REV 2.6),2.6,2021-01-19,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,358
56675,PMO-9020,,2022-02-18,400,FALSE,Cost Course - $495/person VIRTUAL Project Stakeholder Management,0.0,1.0,359
AE00085,TD-1018-ONLINE,1.9,2021-08-31,200,FALSE,CNL General Safety Orientation,1.0,0.0,360
55480,LGL-1003-ONLINE (REV 2.4),2.4,2021-02-22,200,FALSE,Values and Ethics at CNL (2.4),0.0,1.0,361
CONT-2883,RP-G4-ONLINE (REV 2.6),2.6,2021-05-21,200,FALSE,Group 4 Radiation Protection (2.6),0.0,0.0,362
92044,RP-G4-ONLINE (REV 2.7),2.7,2021-03-04,200,FALSE,Group 4 Radiation Protection (2.7),0.0,1.0,363
58717,LGL-1003-ONLINE,,2022-01-21,200,FALSE,Values and Ethics at CNL,0.0,1.0,364
95064,RP-G4-ONLINE,,2022-04-11,200,FALSE,Group 4 Radiation Protection Training,0.0,1.0,365
57995,TD-9048,,2022-03-08,200,FALSE,Delegation Bootcamp,0.0,1.0,366
57989,WL-316,1.0,2021-01-28,200,FALSE,Diversity Training,1.0,0.0,367
56112,LGL-1003-ONLINE,,2021-04-01,200,FALSE,Values and Ethics at CNL,0.0,1.0,368
92557,OSH-9050-ONLINE (REV 1),1.0,2022-01-12,200,FALSE,Cost Course - Lead Awareness (1.0),0.0,1.0,369
92342,OPEX-1005-ONLINE (REV 1.4),1.4,2021-08-18,200,FALSE,Introducing the ImpAct Process at CNL (1.4),0.0,1.0,370
91778,HU-1038,1.0,2021-11-02,200,FALSE,(NEO) VIRTUAL Human Performance Awareness - Fundamentals and Nuclear Safety Culture,1.0,0.0,371
92405,TD-9030-ONLINE (REV 1.3),1.3,2021-09-20,200,FALSE,Harassment Prevention (1.3),0.0,1.0,372
90408,OSH-1002-ONLINE (REV 1.3),1.2,2021-08-18,200,FALSE,Lift Truck Operation Theory (1.2),0.0,1.0,373
50287,LGL-1003-ONLINE (REV 2.5),2.5,2021-05-20,200,FALSE,Values and Ethics at CNL (2.5),0.0,1.0,374
91497,OSH-1034-ONLINE (REV 1.5),1.5,2022-02-16,200,FALSE,Hazard Prevention Program (1.5),0.0,1.0,375
60770,OSH-9044-ONLINE (REV 1),1.0,2021-02-08,400,FALSE,Cost Course - Hand and Power Tools (1.0),0.0,1.0,376
91737,TD-1018-ONLINE,1.9,2021-01-19,200,FALSE,CNL General Safety Orientation,1.0,0.0,377
54867,OSH-9045-ONLINE,1.0,2021-07-26,200,FALSE,Hand Safety,1.0,0.0,378
60799,HR-1002-ONLINE (REV 1),1.0,2021-03-05,200,FALSE,Performance Management / The Check-In Program (1.0),0.0,1.0,379
60888,WL-307,1.0,2021-02-09,200,FALSE,Job Safety Analysis,1.0,0.0,380
CONT-2725,RP-G4-ONLINE (REV 2.4),2.4,2021-01-07,200,FALSE,Group 4 Radiation Protection (2.4),0.0,0.0,381
57191,OSH-9071-ONLINE (REV 1),1.0,2021-02-09,200,FALSE,Cost Course - Electrical Safety Introduction for Canada (1.0),0.0,1.0,382
57674,FIRE-1001-ONLINE (REV 4.5),4.5,2021-11-24,200,FALSE,Fire Prevention (4.5),0.0,1.0,383
60038,LGL-1003-ONLINE (REV 2.5),2.5,2021-05-03,200,FALSE,Values and Ethics at CNL (2.5),0.0,0.0,384
95062,NMMS-1010-ONLINE (REV 5.1),5.1,2022-04-20,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,385
61167,LGL-1003-ONLINE (REV 3.1),3.1,2021-11-19,200,FALSE,Values and Ethics at CNL (3.1),0.0,1.0,386
90929,LGL-1003-ONLINE (REV 3.3),3.3,2022-02-20,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,387
61018,QUAL-3020,,2021-10-26,200,FALSE,Pressure Test Verification - Hydrostatic,0.0,1.0,388
92653,OPEX-1005-ONLINE (REV 1.4),1.4,2022-02-28,200,FALSE,Introducing the ImpAct Process at CNL (1.4),0.0,1.0,389
21121,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-08,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,390
90689,SECU-1006-ONLINE (REV 2.5),2.5,2021-03-22,200,FALSE,Level 2 Security Clearance Awareness (2.5),0.0,1.0,391
55207,OSH-3001-L,,2021-11-22,200,FALSE,Crane - Safe Indoor Hoist - Practical - Hoist Only,0.0,1.0,392
91407,EMP-1037-ONLINE (REV 0),0.0,2022-01-12,200,FALSE,Emergency Procedure Refresher (0.0),0.0,1.0,393
90761,OSH-9045-ONLINE (REV 1),1.0,2021-07-16,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,394
CONT-3048,WL-308,1.0,2021-12-13,200,FALSE,Integrated Work Control,1.0,0.0,395
2570,SECU-1006-ONLINE (REV 2.6),2.6,2021-04-08,200,FALSE,Level 2 Security Clearance Awareness (2.6),0.0,0.0,396
91398,RP-G4-ONLINE (REV 2.6),2.6,2021-04-29,200,FALSE,Group 4 Radiation Protection (2.6),0.0,0.0,397
59441,FIRE-1001-ONLINE (REV 4.4),4.4,2021-03-10,400,FALSE,Fire Prevention (4.4),0.0,1.0,398
92164,NMMS-1011-ONLINE (REV 3.5),3.5,2021-07-12,200,FALSE,Nuclear Criticality Safety Program Awareness (3.5),0.0,0.0,399
50874,FD-3019,1.0,2022-01-20,200,FALSE,FD&ER Integrated Work Control,1.0,0.0,400
54020,OSH-9064-ONLINE (REV 1),1.0,2021-05-17,400,FALSE,Cost Course - Forklift Safety for Non-Operators (1.0),0.0,1.0,401
91223,OSH-9050-ONLINE (REV 1),1.0,2021-01-26,200,FALSE,Cost Course - Lead Awareness (1.0),0.0,1.0,402
92469,TD-1016-ONLINE (REV 1.4),1.4,2021-11-02,200,FALSE,Preventing Violence in the Workplace (1.4),0.0,1.0,403
91836,NMMS-1010-ONLINE (REV 5.1),5.1,2021-07-02,200,FALSE,Nuclear Criticality Safety for Emerg Responders R1 (5.1),0.0,1.0,404
CONT-489,RP-G3,1.0,2021-10-18,200,FALSE,Group 3 - Radiation Protection Training,1.0,0.0,405
52732,OSH-9045-ONLINE (REV 1),1.0,2021-07-21,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,406
92588,LGL-1003-ONLINE (REV 3.2),3.2,2022-02-15,200,FALSE,Values and Ethics at CNL (3.2),0.0,0.0,407
61008,S&T-1010 (REV 1.1),1.1,2021-06-21,200,FALSE,Privacy 101: A Guide to the Personal Health Information Act (1.1),0.0,1.0,408
51469,OSH-9045-ONLINE (REV 1),1.0,2021-07-15,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,409
55010,OSH-1004-ONLINE,,2021-06-21,200,FALSE,Lock Out Tag Out Exam,0.0,1.0,410
55156,LGL-1003-ONLINE (REV 3.3),3.3,2022-03-25,200,FALSE,Values and Ethics at CNL (3.3),0.0,1.0,411
90416,OSH-9045-ONLINE (REV 1),1.0,2021-07-19,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,412
56438,OSH-5001,,2021-10-06,200,FALSE,Hazardous Energy Control MCP (Rev 1) – Briefing Package on Updates,0.0,1.0,413
57351,OSH-1001-ONLINE (REV 1.2),1.2,2021-05-07,200,FALSE,Crane - Safe Indoor Hoist - Theory (1.2),0.0,1.0,414
90941,OSH-9045-ONLINE (REV 1),1.0,2021-07-15,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,415
20568,OSH-1047,1.0,2021-05-20,400,FALSE,Where do I Stand? : Vehicle Spotter Training,1.0,0.0,416
57842,191-508740-OJTN-009,,2021-01-26,400,FALSE,"ESTABLISHING, MAINTAINING, AND REMOVING A TEMPORARY RADIOLOGICAL ZONE 3 CONTAMINATION CONTROL AREA",0.0,1.0,417
56973,MS-1002,1.0,2021-05-01,400,FALSE,VIRTUAL Integrated Work Control - Enhanced,1.0,0.0,418
95045,CNL-1009-ONLINE (REV 1. 3),1.3,2022-03-21,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.3),0.0,1.0,419
CONT-2921 ,RP-G4-ONLINE (REV 2.6),2.6,2021-08-03,200,FALSE,Group 4 Radiation Protection (2.6),0.0,0.0,420
CONT-3036,RP-G3-FCO,1.0,2021-12-08,200,FALSE,Group 3 Practical Field Checkout,1.0,0.0,421
59964,FIRE-1001-ONLINE (REV 4.5),4.5,2021-09-07,200,FALSE,Fire Prevention (4.5),0.0,1.0,422
92207,OSH-1005-ONLINE (REV 1.4),1.4,2021-10-05,200,FALSE,Working At Heights Theory (1.4),0.0,0.0,423
2999,QUAL-1018-ONLINE (REV 3),3.0,2021-11-04,200,FALSE,Quality - Software Configuration Management (3.0),0.0,1.0,424
10837,OSH-9045-ONLINE (REV 1),1.0,2021-05-18,200,FALSE,Cost Course - Hand Safety (1.0),0.0,1.0,425
92252,CNL-1009-ONLINE (REV 1.2),1.2,2021-06-29,200,FALSE,Employee Formal Acknowledgement of CNL Executive Management Directive for COVID-19 and the Face Covering Policy (1.2),0.0,1.0,426
91815,IT-1029,1.0,2021-05-11,400,FALSE,Introduction to ATOM,1.0,0.0,427
52382,SECU-2008-ONLINE (REV 1.2),1.2,2021-05-03,200,FALSE,Security Awareness Refresher (1.2),0.0,1.0,428
92219,RP-G4-ONLINE (REV 2.6),2.6,2021-07-06,200,FALSE,Group 4 Radiation Protection (2.6),0.0,1.0,429
58733,OSH-9058-ONLINE (REV 1),1.0,2022-02-17,200,FALSE,Cost Course - Compressed Gas Cylinder Safety (1.0),0.0,1.0,430
57989,WL-148-GP,1.0,2021-09-11,400,FALSE,WL UTV Rider (Practical),1.0,0.0,431
